,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights
2229,Fantasias - Remix,Rauw Alejandro,191872,2020-03-13,0A37XY67wSdGqkGjtfW6aV,2020,9288226,Fantasias (Remix) [feat. Farruko & Lunay],2020-03-06,0.4949367770258661,0.8,0.20600000000000002,0.816,0.72,0.0,0.27699999999999997,0.8728824688115562,0.06543138390272149,0.78,0.2108491290898037,4,2020-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.008290293412523821
2290,Fantasias,Rauw Alejandro,71500,2020-03-13,6mAN61JH0dzyZpWslS11jy,2020,3688193,Fantasias,2019-08-29,0.32176916626706226,0.84,0.14300000000000002,0.879,0.703,0.0,0.0569,0.8805975049244911,0.06789229878401852,0.7879999999999999,0.2108491290898037,4,2019-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.003291931325962188
2351,Elegí (feat. Dímelo Flow),Rauw Alejandro,86925,2020-03-27,50ZC4PM7hywH27RcCfViau,2020,5708052,Elegí (feat. Dímelo Flow),2020-03-26,0.3166661965438278,0.89,0.237,0.8240000000000001,0.631,0.00011599999999999999,0.0531,0.9274786605384109,0.08352634626519978,0.6779999999999999,0.731731597971551,4,2020-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.0050947754602378775
2398,Yo Sabía,Rauw Alejandro,37467,2020-04-03,4MejJplHSsSoURz1oTMQ3s,2020,37467,Yo Sabía,2020-04-01,0.3789249914736813,0.61,0.5770000000000001,0.6759999999999999,0.763,0.0,0.0952,0.933322390019698,0.1270990156340475,0.48200000000000004,0.651769547875006,4,2020-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,3.344152298695467e-05
2399,El Efecto - Remix,Rauw Alejandro,41819,2020-04-12,74j34STf8L6uADnTN69ohv,2020,2314827,El Efecto (Remix),2019-12-13,0.5530362669853245,0.85,0.18,0.7709999999999999,0.769,1.57e-05,0.345,0.9040709126723572,0.06687898089171976,0.9309999999999999,0.7050330391324973,4,2019-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.002066120594958852
2430,El Efecto,Rauw Alejandro,36015,2020-04-14,4SJHHpKhcuXwDsCsPqshXj,2020,3653109,El Efecto,2019-03-15,0.3664675910136447,0.86,0.406,0.8490000000000001,0.7809999999999999,0.0,0.0801,0.8669402495075509,0.1965836711059641,0.893,0.14428312766000093,4,2019-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.003260616772022072
2490,Ponte Pa' Mi,Rauw Alejandro,70694,2020-04-17,10u2iOS0r6plfb9GknD7g4,2020,2697768,Ponte Pa' Mi,2020-04-16,0.2835763868410053,0.78,0.41,0.809,0.624,0.0,0.10800000000000001,0.856172028890348,0.19079328314997104,0.629,0.1507640090598713,4,2020-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.0024079181836141332
2516,Que Le De,Rauw Alejandro,59761,2019-03-13,08aYFNUTIOMGq93e2VSArQ,2019,3315249,Que Le De,2019-01-25,0.3881564944905877,0.69,0.19,0.77,0.75,0.0,0.0618,0.9299737360472752,0.08005211349160395,0.609,0.25089028602735336,4,2019-01-01,puerto rican pop,,,,,,,,,,puerto rican pop,1mcTU81TzQhprhouKaTkpq,1872272,0.9191919191919192,0.0035551967782466247
2577,Diosa,Myke Towers,333403,2020-03-13,3JHpk0DOTOzyh0777JFAky,2020,13022899,Easy Money Baby,2020-01-24,0.3584438763081168,0.85,0.39799999999999996,0.8009999999999999,0.745,0.00603,0.153,0.8965528562048588,0.057614360162130875,0.245,0.284083088908339,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.011623710899332451
2638,Rutina,Myke Towers,116180,2020-03-13,3YntiCUU0Xqq0B68FM3YAt,2020,4717870,Rutina,2019-12-13,0.3666829927507058,0.74,0.5529999999999999,0.8340000000000001,0.75,6.59e-05,0.263,0.9272160210111622,0.2269832078749276,0.858,0.22405141944665305,4,2019-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.00421097920982368
2699,Girl,Myke Towers,104468,2020-03-13,43NqTeL8pgBxKHPMiJKUP5,2020,3788211,Easy Money Baby,2020-01-24,0.2877023558282838,0.79,0.0325,0.733,0.708,0.000327,0.324,0.8563690085357847,0.10205558772437756,0.6940000000000001,0.20428139051653296,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.0033812033318903175
2760,Relación Rota,Myke Towers,71651,2020-03-13,5RClLxkUvnMWFUQ3VAQEHj,2020,2781017,Easy Money Baby,2020-01-24,0.2216458231295308,0.71,0.544,0.7879999999999999,0.731,6.8e-05,0.28600000000000003,0.8496060407091267,0.17486971627099016,0.8290000000000001,0.6527717460296251,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.0024822228609873145
2812,Ronca,Myke Towers,66920,2020-03-13,0WxhO7pvOWqFJRMBQ3q3B2,2020,2849151,Easy Money Baby,2020-01-24,0.19361026132846454,0.66,0.28,0.812,0.595,0.0,0.17600000000000002,0.8064346684175968,0.1589461493920093,0.528,0.1841305262876576,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.002543036503050815
2873,Tú,Myke Towers,38262,2020-03-13,7xX3wvvcZvxGCa06KlgTCp,2020,262219,Easy Money Baby,2020-01-24,0.33468044895876337,0.67,0.258,0.805,0.7440000000000001,1.4000000000000001e-05,0.27699999999999997,0.8343729481286934,0.18210770121598147,0.825,0.4112553534084759,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.0002340460329387532
2880,La Playa,Myke Towers,34254,2020-03-13,6768f4xbHQBpJo5lvFVNvs,2020,414976,Easy Money Baby,2020-01-24,0.34233490354361495,0.67,0.10800000000000001,0.7959999999999999,0.6829999999999999,0.0,0.107,0.9286933683519368,0.18355529820497973,0.353,0.5188847538935399,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.00037039072898909707
2892,MIB,Myke Towers,33876,2020-03-13,7z9chavxReUpyOZoAkUnUb,2020,134178,Easy Money Baby,2020-01-24,0.15329936482130632,0.64,0.184,0.92,0.561,0.0,0.0768,0.8806631648063035,0.18210770121598147,0.631,0.4512230158146869,4,2020-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.00011976183498394864
2896,Si Se Da,Myke Towers,152099,2019-03-13,5KbBGUpIZd6gVFUU8tqYiQ,2019,13792168,Si Se Da,2019-02-26,0.4174229233605748,0.72,0.374,0.83,0.71,0.0,0.0877,0.8377872619829285,0.4383323682686741,0.703,0.21066873342197226,4,2019-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.014790403749050583
2957,La Playa,Myke Towers,30383,2019-04-11,0jeS8PyyIRAG0A3t5DtL71,2019,8108414,La Playa,2019-04-09,0.34233490354361495,0.71,0.10800000000000001,0.7959999999999999,0.6829999999999999,0.0,0.107,0.9286933683519368,0.18355529820497973,0.353,0.5188847538935399,4,2019-01-01,trap latino,,,,,,,,,,trap latino,7iK8PXO48WeuP03g8YR51W,2740205,0.9292929292929292,0.008695276683437603
2989,Rojo,J Balvin,333117,2020-03-13,4uziEsK1yiqdauKVDPsmVG,2020,2292888,Rojo,2020-02-27,0.19648228448927996,0.84,0.15,0.652,0.595,0.00011499999999999999,0.0842,0.8864740643466842,0.12999420961204405,0.444,0.7337694008859433,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.002046538734313196
2996,Morado,J Balvin,277635,2020-03-13,3mQ6SLdxxaL52Yte7KF2Ks,2020,1963498,Morado,2020-01-09,0.3242180788729361,0.81,0.13699999999999998,0.8809999999999999,0.696,4.13e-05,0.0927,0.8931057124097177,0.08178922987840184,0.7809999999999999,0.2308797295401247,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.001752538594011784
3003,Blanco,J Balvin,127349,2020-03-13,2rc7BkzO8qepMFAxHtOrXc,2020,918378,Blanco,2019-11-15,0.18352484428249424,0.77,0.0253,0.87,0.706,0.0063,0.0872,0.8419894944189101,0.14881297046902142,0.593,0.2509971871638461,4,2019-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0008197069153578737
3010,LA CANCIÓN,J Balvin,53150,2020-03-13,0fea68AdmYNygeTGI4RC18,2020,3191075,OASIS,2019-06-28,0.43168046690890816,0.85,0.152,0.754,0.6459999999999999,1.85e-05,0.10800000000000001,0.8288575180564675,0.4253039953676897,0.429,0.7592853659025462,4,2019-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0028482239828541483
3071,Amarillo,J Balvin,619574,2020-03-20,6zEgnpM0qYmHLDnh8WPejL,2020,17463083,Colores,2020-03-19,0.2141247124771456,0.86,0.013000000000000001,0.6409999999999999,0.857,0.00534,0.0695,0.8311556139198949,0.4021424435437174,0.961,0.4027633943783365,5,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.015586838859999393
3125,Rojo,J Balvin,561102,2020-03-20,380HmhwTE2NJgawn1NwkXi,2020,14918019,Colores,2020-03-19,0.1961412317389331,0.83,0.193,0.6629999999999999,0.598,8.02e-05,0.0856,0.8864084044648719,0.21250723798494506,0.4,0.7336023678601734,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.01331521806678748
3179,Morado,J Balvin,466559,2020-03-20,35KmOEIUqAGn02t7n4qaIr,2020,11700888,Colores,2020-03-19,0.323192356315502,0.79,0.131,0.885,0.68,1.77e-05,0.0875,0.8931385423506238,0.08917197452229303,0.78,0.2308864108611555,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.010443737556243683
3233,Azul,J Balvin,387016,2020-03-20,2lCkncy6bIB0LTMT7kvrD1,2020,7877722,Colores,2020-03-19,0.33772428064794896,0.89,0.0816,0.843,0.836,0.0013800000000000002,0.0532,0.9378857518056468,0.06702374059061958,0.65,0.2109426675842348,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.007031334810575667
3287,Gris,J Balvin,372021,2020-03-20,1syf62zw48zu4FrPwMtDHk,2020,8975820,Colores,2020-03-19,0.2625721531711495,0.78,0.22899999999999998,0.8490000000000001,0.7090000000000001,0.0,0.32899999999999996,0.8642481943532503,0.08135495078170238,0.9159999999999999,0.20454196203673394,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.008011452501048054
3341,Rosa,J Balvin,354483,2020-03-20,464uJVLmr0fDJGXOnciaDe,2020,4782773,Colores,2020-03-19,0.2964209975664732,0.75,0.25,0.6509999999999999,0.561,0.000109,0.435,0.8314839133289559,0.32831499710480605,0.369,0.7586372777625592,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.004268908992470338
3395,Negro,J Balvin,296468,2020-03-20,2hsA9YWuF3C9Gosi4dpjJN,2020,4652790,Colores,2020-03-19,0.2765912162248794,0.8,0.0157,0.795,0.9109999999999999,0.20600000000000002,0.131,0.9459619172685491,0.0930804863925883,0.8,0.6790560629647694,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.004152891444163472
3449,Verde,J Balvin,287790,2020-03-20,3HTbI3yUJQw3fP0Po8qLcD,2020,3278020,Colores,2020-03-19,0.17518059127776822,0.75,0.0381,0.828,0.738,0.473,0.0917,0.8781024294156271,0.04111175448755067,0.818,0.2174703182313208,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0029258275597645166
3502,Blanco,J Balvin,279618,2020-03-20,5pXy29xzxR3aTB0SYRI590,2020,6258336,Colores,2020-03-19,0.18321712751526406,0.74,0.0302,0.872,0.6920000000000001,0.00761,0.0871,0.8426132632961261,0.2371163867979155,0.693,0.2507900662118914,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.005585936616331329
3556,Arcoíris,J Balvin,244750,2020-03-20,5zzbORcD0GwLY0wQHP1Xs1,2020,1785569,Colores,2020-03-19,0.288387025635371,0.72,0.0853,0.731,0.787,0.0,0.316,0.8464215364412345,0.07078749276201506,0.39299999999999996,0.20394732446499328,4,2020-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.001593726392780144
3579,QUE PRETENDES,J Balvin,40829,2020-03-20,25ZAibhr3bdlMCLmubZDVt,2020,267117,OASIS,2019-06-28,0.3798122414858617,0.8,0.0275,0.639,0.7909999999999999,0.0,0.36200000000000004,0.8732435981615234,0.33265778807180085,0.9390000000000001,0.20148859832566093,4,2019-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.00023841778887304481
3586,Reggaeton,J Balvin,103109,2019-03-13,2D3z17LBMJ2HEHeBFFjTLi,2019,3953099,Reggaeton,2018-11-17,0.21686082739910092,0.73,0.0165,0.747,0.74,9.940000000000002e-05,0.10099999999999999,0.8771175311884439,0.2429067747539085,0.552,0.7590849262716225,4,2018-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.004239212447960909
3647,No Es Justo,J Balvin,51550,2019-03-13,5qFeMRz4TvetPmzjre9Dq7,2019,2830280,Vibras,2018-05-25,0.4528795878646764,0.7,0.161,0.684,0.8109999999999999,0.000363,0.0871,0.8715692711753119,0.06977417486971628,0.721,0.1698391806027888,4,2018-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0030351271767326852
3708,Brillo,J Balvin,33932,2019-03-29,3vgiIJW3iSQRRvgYiW86i9,2019,398821,Vibras,2018-05-25,0.21884303624134227,0.68,0.89,0.535,0.384,0.0,0.0964,0.6891989494418911,0.4904458598726114,0.767,0.5578969873923473,4,2018-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.00042768646768224567
3721,La Rebelión,J Balvin,37473,2019-04-05,1j1za8SLRop8GupCgIbX4h,2019,37473,La Rebelión,2019-04-01,0.22499737158594654,0.56,0.0654,0.757,0.7979999999999999,0.0,0.0646,0.8984898227183191,0.05167921250723799,0.71,0.438134307915361,4,2019-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,4.018518333652639e-05
3722,Machika,J Balvin,117067,2018-03-13,6MNGxu8MprKGkchUchkJsy,2018,5888667,Machika,2018-01-19,0.2756680659231888,0.01,0.0524,0.615,0.833,0.0,0.171,0.9082403151674328,0.5309785755645628,0.5379999999999999,1.0,4,2018-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.008367118104680136
3783,Ahora,J Balvin,78594,2018-03-13,54OB85nuxYGfl7qRQXuz7c,2018,6506938,Ahora,2018-02-26,0.4633060576609936,0.01,0.11800000000000001,0.804,0.7909999999999999,0.000162,0.0814,0.9062376887721604,0.052982049797336415,0.809,0.17070775233679206,4,2018-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.009245610041428926
3844,Mi Gente,J Balvin,30575,2018-03-13,2rb5MvYT7ZIxbKW5hfcHx8,2018,1823679,Mi Gente,2017-06-30,0.2954311752985494,0.04,0.0148,0.5429999999999999,0.677,6.21e-06,0.13,0.8577478660538411,0.1101621308627678,0.294,0.2763594817967409,4,2017-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0025912379793296115
3905,Bonita - Remix,J Balvin,25806,2018-03-13,400nZFg9JEXd9DTBJf1PE3,2018,1125845,Bonita (Remix),2017-12-22,0.6376788924247825,0.0,0.0127,0.7979999999999999,0.905,2.4100000000000003e-05,0.126,1.0,0.020700636942675158,0.59,0.22421845247242286,4,2017-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0015996961761572876
3950,Bonita,J Balvin,22219,2018-03-13,693iqPOQvhI7PobtR8CC8v,2018,1304798,Bonita,2017-06-02,0.4911031389674564,0.03,0.0106,0.782,0.868,0.00252,0.29,0.9628036769533816,0.02431962941517082,0.884,0.22446566135056226,4,2017-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0018539677941969601
4007,Ambiente,J Balvin,44029,2018-04-13,4N9V7YYPoN4DoSnjjfHW1k,2018,1329327,Ambiente,2018-04-13,0.4488100336180568,0.65,0.135,0.789,0.736,0.0,0.6809999999999999,0.812967826657912,0.09640995946728433,0.782,0.12407213154184853,4,2018-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0018888206802558424
4037,Sigo Extrañándote,J Balvin,106803,2017-03-13,6qDF4wWL49CAVbgT7yuHl8,2017,7861230,Energía,2016-06-24,0.3257925629985973,0.01,0.154,0.889,0.853,0.00010700000000000001,0.205,0.8792514773473409,0.31528662420382164,0.922,0.20428807183756376,4,2016-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.01857131599326988
4097,Safari,J Balvin,105987,2017-03-13,6rQSrBHf7HlZjtcMZ4S4bO,2017,5577863,Energía,2016-06-24,0.3368703666188851,0.01,0.551,0.508,0.687,3.41e-06,0.126,0.8759356533158241,0.4383323682686741,0.555,0.7857099905793374,4,2016-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.013177105407190519
4157,Si Tu Novio Te Deja Sola,J Balvin,21259,2017-03-13,0RFFFGtPn6a58RHY3ccVYX,2017,1487618,Si Tu Novio Te Deja Sola,2017-03-03,0.4342114373193767,0.0,0.545,0.716,0.461,0.0,0.102,0.7086999343401182,0.05529820497973365,0.535,0.3978325794576104,4,2017-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.0035143385901794193
4218,Bobo,J Balvin,18170,2017-03-13,7AtlMCIauSQZqiXSlbBPW6,2017,119154,Energía,2016-06-24,0.3466814028807418,0.0,0.11699999999999999,0.7290000000000001,0.888,1.55e-05,0.125,0.9250820748522652,0.14302258251302838,0.8,0.7714386888575608,4,2016-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.00028148859476978533
4224,Sigo Extrañándote,J Balvin,141223,2017-05-05,0k23rRi1B8ZHrKtzECGoyk,2017,141223,Energía,2016-06-24,0.3257925629985973,0.7,0.154,0.8959999999999999,0.8590000000000001,0.00011499999999999999,0.212,0.8801707156927118,0.2718587145338738,0.938,0.20424798391137905,4,2016-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.00033362424945174645
4225,Safari,J Balvin,83975,2017-05-05,456xBIOmLRoLzCvCzZrWge,2017,83975,Energía,2016-06-24,0.3368703666188851,0.72,0.531,0.6890000000000001,0.675,3.17e-06,0.115,0.8785620485883127,0.4296467863346845,0.604,0.7858502983209841,4,2016-01-01,latin,reggaeton,reggaeton colombiano,,,,,,,,"latin,reggaeton,reggaeton colombiano",1vyhD5VmyZ7KMfW5gqLgo5,21879210,0.9696969696969696,0.00019838196574007355
4226,Keii,Anuel AA,286585,2020-03-13,5eEQCfq7MXQr6aHLNRUZLs,2020,10715355,Keii,2020-02-07,0.3481533147506597,0.78,0.4,0.708,0.797,0.0,0.096,0.9174983585029548,0.023016792125072388,0.51,0.17083469743637714,4,2020-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.009564090814473528
4287,China,Anuel AA,123168,2020-03-13,2ksOAxtIxY8yElEWw8RhgK,2020,6842378,China,2019-07-19,0.5833361113319264,0.84,0.0846,0.7859999999999999,0.8079999999999999,0.00028900000000000003,0.0822,0.8975705843729482,0.09409380428488708,0.609,0.2844973308122482,4,2019-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.0061072287926023676
4348,3 de Abril,Anuel AA,157368,2020-04-03,1c2oYPFni5vth1v9M7fYZb,2020,2932914,3 de Abril,2020-04-03,0.3847844315830233,0.67,0.765,0.511,0.596,2.89e-06,0.0879,0.8038082731451084,0.5526925303995368,0.48100000000000004,0.731016696621256,4,2020-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.0026177999559548713
4386,Secreto,Anuel AA,305024,2019-03-13,5W83ErFkO3aKAIS1WMi6u0,2019,13773613,Secreto,2019-01-15,0.4732914667576141,0.77,0.602,0.807,0.8029999999999999,0.00853,0.136,0.882665791201576,0.14881297046902142,0.706,0.1973729045706917,4,2019-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.014770505793807896
4447,Amanece,Anuel AA,214726,2019-03-13,1LiN0Z98FkR1t0m8KmLcAH,2019,10498627,Amanece,2018-12-14,0.2968774441045314,0.75,0.43700000000000006,0.79,0.631,0.0,0.158,0.8369336835193697,0.027938621887666482,0.889,0.21108297532588147,4,2018-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.011258486130728952
4508,Ella Quiere Beber - Remix,Anuel AA,182414,2019-03-13,3f5lA8nnc4YYF1qf78WpHw,2019,8675939,Ella Quiere Beber (Remix),2018-11-02,0.3721475296754357,0.78,0.265,0.75,0.665,0.0,0.0515,0.917892317793828,0.14591777649102491,0.6970000000000001,0.21910056056283453,4,2018-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.009303877440597748
4569,Hipócrita,Anuel AA,34765,2019-03-13,4CbANooTL2aTHzJZqQ0Uvk,2019,777274,Real Hasta la Muerte,2018-07-17,0.3019957996661273,0.7,0.303,0.79,0.858,0.0,0.61,0.9278397898883782,0.03459756803705849,0.79,0.19779382779563176,4,2018-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13810459,0.9494949494949496,0.0008335307606200522
