,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,Period,streamstotal_weights
49879,La Zona,Bad Bunny,207285,2020-02-29,5kqNIqFjijuzvVLhuY9B8j,2020,1382890,YHLQMDLG,2020-02-28,0.1207661209084926,0.7789473684210526,0.2,0.762,0.8009999999999999,7.04e-05,0.254,0.8009975700217419,0.033535430087154226,0.81,0.24938044099891976,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.001202009756766973
49889,<3,Bad Bunny,202660,2020-02-29,4MZSqgwlE71CWZ6qQ3gkKm,2020,1544653,YHLQMDLG,2020-02-28,0.17737901763528668,0.7789473684210526,0.602,0.631,0.665,1.7e-06,0.152,0.5498145542908299,0.38992042440318303,0.634,0.1627120798119082,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0013426143632677765
49899,Hablamos Mañana,Bad Bunny,200172,2020-02-29,1V8XneTrX6kKeoxYbk4x6h,2020,1473192,YHLQMDLG,2020-02-28,0.3984204800343841,0.8,0.0869,0.6829999999999999,0.677,0.0,0.0998,0.7476019951400434,0.04490337248957938,0.514,0.6435279913579462,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0012805003706665395
49909,25/8,Bad Bunny,197656,2020-02-29,4NqQaovM14WR2hNPMFxgjb,2020,1653801,YHLQMDLG,2020-02-28,0.4065383530549474,0.8,0.092,0.7609999999999999,0.732,0.0,0.0716,0.685381762373705,0.06006062902614626,0.542,0.617875071487577,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0014374859444720672
49919,Safaera,Bad Bunny,187459,2020-02-29,2DEZmgHKAvm41k4J3R2E9Y,2020,1908591,YHLQMDLG,2020-02-28,0.5459578526049991,0.9368421052631579,0.0103,0.607,0.8290000000000001,0.0,0.107,0.7745875431640875,0.6741189844638119,0.685,0.26323314481794496,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0016589497383578116
49929,A Tu Merced,Bad Bunny,186426,2020-02-29,4r9jkMEnArtWGH2rL2FZl0,2020,1427287,YHLQMDLG,2020-02-28,0.2256000429801351,0.8631578947368421,0.16899999999999998,0.86,0.7909999999999999,0.000106,0.106,0.7291853178155775,0.0636604774535809,0.887,0.2368685264027451,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0012405996859523626
49939,Puesto Pa' Guerrial,Bad Bunny,185824,2020-02-29,5gCg2qMPzKkW4jS4dBKdDs,2020,1130671,YHLQMDLG,2020-02-28,0.26398398989966826,0.7473684210526316,0.311,0.867,0.6859999999999999,0.0,0.1,0.6935030054994246,0.3747631678666161,0.6579999999999999,0.5415326936519029,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0009827806793696319
49949,Una Vez,Bad Bunny,169608,2020-02-29,5J7teKIJGtqVypgYI6sqXj,2020,1137831,YHLQMDLG,2020-02-28,0.377583173277101,0.8,0.132,0.55,0.598,2.58e-06,0.0955,0.689666197723494,0.1134899583175445,0.5429999999999999,0.1848446336658829,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0009890041605275343
49959,P FKN R,Bad Bunny,161642,2020-02-29,0fgsKar6uBO08vzHXkTjWi,2020,1075399,YHLQMDLG,2020-02-28,0.4468456610210469,0.7578947368421053,0.409,0.82,0.635,0.0,0.244,0.6674766594193632,0.10231148162182643,0.528,0.2940649424922158,4,2020-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.000934738186274719
49969,NI BIEN NI MAL,Bad Bunny,233657,2019-01-08,278kSqsZIiYp8p3QjYAqa8,2019,15009135,X 100PRE,2018-12-23,0.38757336843377693,0.8,0.556,0.826,0.449,1.85e-05,0.273,0.5024299782580893,0.08374384236453201,0.337,0.4656605452119209,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.01775057699677613
50030,MIA (feat. Drake),Bad Bunny,209605,2019-01-08,116H0KvKr2Zl4RPuVBruDO,2019,11504831,MIA (feat. Drake),2018-10-11,0.31813896014935594,0.8526315789473684,0.0141,0.8170000000000001,0.539,0.000496,0.099,0.6291085816600588,0.07370215990905646,0.158,0.2688886064688314,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.013606206387003442
50091,Solo de Mi,Bad Bunny,178246,2019-01-08,4uP3pUP18ennmz0tb3GphR,2019,8412992,X 100PRE,2018-12-23,0.28482935543228616,0.7368421052631579,0.287,0.743,0.73,8.1e-05,0.0778,0.7592403120603658,0.1928760894278136,0.15,0.7957361631823092,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.009949638154981056
50152,Desde el Corazón,Bad Bunny,107688,2019-01-08,1R2mapMAUiYqre6jcFX57g,2019,6551486,Más de un Siglo,2018-12-03,0.09430110270909164,0.6526315789473685,0.0529,0.7390000000000001,0.6629999999999999,0.0,0.198,0.6259751886430489,0.4600227358848049,0.368,0.7960729491008451,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0077481251708576716
50213,Caro,Bad Bunny,58164,2019-01-08,6it15CsDlkqB7N4lF0C1qM,2019,5564431,X 100PRE,2018-12-23,0.3694142613460841,0.7684210526315789,0.627,0.6509999999999999,0.575,0.000202,0.0961,0.5402225348510039,0.5225464190981431,0.248,0.6688695431149521,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.006580783030384362
50274,200 Mph,Bad Bunny,45489,2019-01-08,5jGUJXnELDaDTgiRjD9lsg,2019,2219322,X 100PRE,2018-12-23,0.21107007105153586,0.7368421052631579,0.0139,0.85,0.5,0.000384,0.0947,0.6061516818007417,0.08203865100416825,0.816,0.6689521509817627,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.002624684636498985
50331,Cuando Perriabas,Bad Bunny,43060,2019-01-08,5mj8WVFcKdGA8p9HWGTSLc,2019,1531255,X 100PRE,2018-12-23,0.25981223053469976,0.7263157894736842,0.13699999999999998,0.787,0.705,1.06e-06,0.108,0.5502621818646886,0.08772262220538084,0.499,0.1731651521891085,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0018109411221365144
50373,Estamos Bien,Bad Bunny,42104,2019-01-08,2OWVCFTolecLiGZPquvWvT,2019,1999432,X 100PRE,2018-12-23,0.3119928008273676,0.7789473684210526,0.821,0.759,0.536,4.57e-06,0.107,0.6090292876326896,0.2838196286472148,0.439,0.4139035394293703,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0023646313838750926
50428,Si Estuviésemos Juntos,Bad Bunny,41886,2019-01-08,35wvL50xvKpCHEJPxLOLPI,2019,2165775,X 100PRE,2018-12-23,0.20768001289404053,0.8526315789473684,0.0626,0.672,0.594,5.14e-05,0.152,0.5994372681928636,0.1055323986358469,0.158,0.7441507275846732,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.002561357193148894
50486,Otra Noche en Miami,Bad Bunny,41354,2019-01-08,4vCAzANUWDE24URV6wQ4ra,2019,1273585,X 100PRE,2018-12-23,0.3792808886142936,0.8105263157894737,0.197,0.514,0.6459999999999999,2.3e-05,0.0958,0.4702647397365392,0.4770746494884426,0.297,0.21550486115523929,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.001506207293387602
50522,La Romana,Bad Bunny,40026,2019-01-08,1khmgu0pveJbkbpbkyvcQv,2019,3203461,X 100PRE,2018-12-23,0.5604717069829288,0.7894736842105263,0.0327,0.655,0.725,0.00264,0.0611,0.6835912520782709,0.3122394846532777,0.326,0.4515028277308254,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.003788578165008807
50583,RLNDT,Bad Bunny,31810,2019-01-08,6pZHZndlo57dPCYnvlYFOE,2019,364838,X 100PRE,2018-12-23,0.5182249204195936,0.7157894736842105,0.263,0.6,0.528,0.0,0.588,0.6159994884256299,0.01439939370973854,0.142,0.33855245599542483,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0004314762316649034
50595,¿Quien Tu Eres?,Bad Bunny,31451,2019-01-08,6kN06eEOblRAuWI0xUUS91,2019,300147,X 100PRE,2018-12-23,0.1807663895343371,0.7052631578947368,0.185,0.727,0.58,3.58e-06,0.125,0.6000127893592531,0.21371731716559306,0.325,0.5229776958759611,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.00035496931927465273
50605,Tenemos Que Hablar,Bad Bunny,31451,2019-01-08,5VQpJ2AY2iMzrRZKgcvNjh,2019,211232,X 100PRE,2018-12-23,0.3561360858528199,0.7052631578947368,0.146,0.855,0.512,0.0008539999999999999,0.107,0.5129811996418979,0.05721864342553998,0.14400000000000002,0.5803393276990529,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.00024981385537427807
50612,Ser Bichote,Bad Bunny,29785,2019-01-08,4UEuIEv9Wc3wtiWUplGJ7q,2019,208518,X 100PRE,2018-12-23,0.27205082400977804,0.6947368421052632,0.158,0.785,0.626,4.6e-06,0.181,0.5216140171377415,0.08393330807123911,0.183,0.6367096651204168,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0002466041390269169
50619,Sensualidad,Bad Bunny,179435,2018-01-08,5hcisvFMidkMJlElTO9Qmw,2018,11177438,Sensualidad,2017-11-03,0.5521604233543309,0.7789473684210526,0.423,0.807,0.6809999999999999,0.0,0.0962,0.6342882721575649,0.14228874573702158,0.6759999999999999,0.5417741628010421,4,2017-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.020114130992578118
50680,Chambea,Bad Bunny,90123,2018-01-08,6ElmxV9B2mSNscEjP27M7i,2018,4133167,Chambea,2017-12-01,0.2687977650329738,0.021052631578947368,0.24,0.8540000000000001,0.868,0.00204,0.152,0.8141706100524364,0.2478211443728685,0.631,0.3891656605452119,4,2017-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.007437756528123987
50741,Soy Peor,Bad Bunny,21679,2018-01-11,5MT96Zz0ymUJNm8obKZQr0,2018,850723,Soy Peor,2016-12-08,0.4442856567230333,0.03157894736842105,0.679,0.732,0.605,0.0029,0.114,0.8336743829134159,0.11898446381205,0.14300000000000002,0.3888606468831416,4,2016-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0015309012548670843
50778,Amorfoda,Bad Bunny,230678,2018-02-16,3ITvHA9zhZZdBJsOsAUegF,2018,7165702,Amorfoda,2018-02-15,0.1712221132795186,0.05263157894736842,0.984,0.742,0.4320000000000001,5.78e-05,0.0796,0.5530118941041055,0.07256536566881394,0.252,0.5926034186947957,3,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.012894893148302769
50800,Amorfoda,Bad Bunny,113534,2018-02-17,3zaMCRR8g6AvyMLMcuQ73N,2018,431730,Amorfoda,2018-02-15,0.2284152418304165,0.0,0.978,0.616,0.5870000000000001,0.00603,0.312,0.6233533699961632,0.1286472148541114,0.279,0.5927495710745376,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.0007769109319528993
50804,Dime Si Te Acuerdas,Bad Bunny,29392,2018-02-23,49VSioK272TASR4r9vRTuP,2018,948447,Dime Si Te Acuerdas,2018-02-22,0.25609982136381343,0.010526315789473684,0.486,0.74,0.595,0.0,0.163,0.4543419874664279,0.07408109132247064,0.316,0.4906462476965114,4,2018-01-01,latin,reggaeton,trap latino,,,,,,,,"latin,reggaeton,trap latino",4q3ewBCX7sLwd24euuV69X,24278509,0.9797979797979798,NormalPeriod,0.001706758489514121
50819,Zorra,Bad Gyal,224745,2020-01-08,0OP1RzrglC008kj79Httv3,2020,10741177,Zorra,2019-12-12,0.25300525163525983,0.6947368421052632,0.682,0.637,0.65,2.2e-06,0.0786,0.6101163831692031,0.3065555134520652,0.736,0.7709728664929782,4,2019-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,0.009336244786758893
50881,Hookah,Bad Gyal,66804,2020-01-08,4piZ5m1vZGDkfyHga5U97m,2020,2733517,Hookah,2019-07-19,0.23627792029871195,0.6526315789473685,0.0699,0.872,0.579,2.38e-06,0.116,0.6418979409131602,0.17014020462296325,0.483,0.3128042193556586,4,2019-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,0.002375976472668387
50932,Santa María (Feat. Busy Signal),Bad Gyal,35129,2020-01-11,4R0sTxCaskwCPbzkfXHfWg,2020,64975,Santa Maria,2019-07-05,0.1692289095133843,0.631578947368421,0.0538,0.764,0.603,0.0,0.097,0.5906126103082235,0.5774914740431981,0.4270000000000001,0.5573997585308509,5,2019-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,5.647635310540541e-05
50934,Internationally - Prod. Jam City & Dubbel Dutch,Bad Gyal,27538,2018-02-23,3PLcsZsfC1jt2E1zsKIE8A,2018,27538,Worldwide Angel,2018-02-21,0.27522060897478945,0.6,0.108,0.805,0.5379999999999999,1.23e-05,0.0863,0.6608901394040159,0.03126184160666918,0.6779999999999999,0.3195145199212048,4,2018-01-01,rap catala,rap latina,trap catala,trap espanol,,,,,,,"rap catala,rap latina,trap catala,trap espanol",4F4pp8NUW08JuXwnoxglpN,414757,0.696969696969697,NormalPeriod,4.955544725666259e-05
50935,Whine Up,Nicky Jam,206658,2020-01-08,2pWOMNQJW3g2zmGjP0Vkb0,2020,10968023,Intimo,2019-11-01,0.331817388150914,0.8210526315789474,0.0549,0.8170000000000001,0.665,0.0,0.103,0.6371019311932472,0.09965896172792724,0.662,0.3190569994280993,4,2019-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.00953341962010324
50997,Muévelo,Nicky Jam,69023,2020-01-08,4VgYtXCVJ7IbWAZ5ryfvEQ,2020,12298814,Muévelo,2020-01-08,0.2765691107141418,0.8631578947368421,0.415,0.594,0.8079999999999999,1.39e-05,0.565,0.8810589589461568,0.0486926866237211,0.919,0.8473215987799454,4,2020-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.010690144859433683
51059,Atrévete,Nicky Jam,49106,2020-01-08,26Qhn2T88XqVinXQpmSarj,2020,1295469,Intimo,2019-11-01,0.2857776046633447,0.7684210526315789,0.311,0.552,0.675,0.0,0.119,0.7905742422304642,0.5187571049640014,0.586,0.8199656859630171,4,2019-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.0011260233117523113
51091,Te Robaré,Nicky Jam,44428,2020-01-08,4PJ3umtW1aWdfh5EITHc6T,2020,2515571,Intimo,2019-11-01,0.29517413670369225,0.8210526315789474,0.241,0.6729999999999999,0.752,4.51e-05,0.0813,0.8066888348893722,0.06233421750663129,0.797,0.7704772192921142,4,2019-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.0021865375307074685
51151,X,Nicky Jam,31084,2019-01-08,39N9RPD9MRb5WmoLzNzPeA,2019,2211499,X,2018-03-02,0.21944582488281197,0.1368421052631579,0.0364,0.595,0.773,0.00108,0.334,0.7322547640363217,0.06006062902614626,0.711,0.7963779627629154,4,2018-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.002615432753306131
51177,Si Tú La Ves (feat. Wisin),Nicky Jam,32477,2018-01-08,4yN6xPLopmTLvc27pO9LIE,2018,1664797,Fénix,2017-01-20,0.3467717889138114,0.7157894736842105,0.204,0.685,0.731,0.0,0.0722,0.7077631410666326,0.13224706328154606,0.7859999999999999,0.7826459935184596,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.002995851547917427
51238,El Amante,Nicky Jam,24510,2018-01-08,3umS4y3uQDkqekNjVpiRUs,2018,1039535,Fénix,2017-01-20,0.3426886760775254,0.7578947368421053,0.243,0.6829999999999999,0.691,0.0,0.14,0.6811612738201817,0.037893141341417205,0.732,0.795342187202135,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.0018706740454628057
51280,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,21609,2018-01-08,04f13iELcsYpY2yeLiAcfq,2018,642711,El Amante (feat. Ozuna & Bad Bunny) [Remix],2017-06-26,0.35884383436530426,0.6842105263157895,0.311,0.8029999999999999,0.767,0.0,0.073,0.6912648676301318,0.05740810913224706,0.598,0.22381012899536126,4,2017-01-01,latin,latin hip hop,reggaeton,tropical,,,,,,,"latin,latin hip hop,reggaeton,tropical",1SupJlEpv7RS2tPNRaHViT,12602429,0.898989898989899,NormalPeriod,0.0011565774951622075
51306,RITMO (Bad Boys For Life),Black Eyed Peas,205088,2020-01-08,6cy3ki60hLwimwIje7tALf,2020,11773513,RITMO (Bad Boys For Life),2019-10-12,0.3486199347239198,0.9052631578947368,0.0334,0.721,0.716,0.00084,0.237,0.58511318582939,0.08052292535051155,0.667,0.3192921141259452,4,2019-01-01,dance pop,pop,pop rap,,,,,,,,"dance pop,pop,pop rap",1yxSLGMDHlW21z4YXirZDS,4684197,0.8787878787878788,NormalPeriod,0.010233552558354458
51368,Hola - Remix,Dalex,203304,2020-01-08,5stPVcRqb4qixbafP9e8lt,2020,13354571,Hola (Remix),2019-11-01,0.42331403704350395,0.9052631578947368,0.471,0.654,0.672,0.0,0.0781,0.6527049494820311,0.5452823039029935,0.343,0.8077143038698608,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.011607810194185563
51430,Bellaquita - Remix,Dalex,117180,2020-01-08,1Xnn1TPyr5h0hpRAT4B4EA,2020,6633682,Bellaquita (Remix),2019-11-22,0.5716304245631472,0.8,0.141,0.795,0.715,2.12e-06,0.179,0.8060493669267169,0.11481621826449412,0.758,0.7065768570883905,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.005766004879122308
51492,Pa Mí - Remix,Dalex,35829,2020-01-08,7g8YaUQABMal0zWe7a2ijz,2020,1662222,Climaxxx,2019-05-10,0.7226706781459444,0.8421052631578947,0.753,0.688,0.62,5.32e-06,0.157,0.5216779639340069,0.3728685107995453,0.727,0.7324394738514329,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.0014448054884428348
51536,Cuaderno,Dalex,35444,2020-01-08,7anSoGdgtmJTAPZBzcPhO6,2020,1147084,Climaxxx,2019-05-10,0.5226679918874995,0.8,0.523,0.6809999999999999,0.648,0.0,0.104,0.7140299271006522,0.6760136415308828,0.688,0.7452055664993328,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.0009970468799624602
51568,Mejor,Dalex,56608,2020-02-07,1mF6sMUsRU9MisrdB9qWvg,2020,2008852,Mejor,2020-02-07,0.29394651659436155,0.7052631578947368,0.185,0.524,0.5770000000000001,0.0,0.103,0.7472822611587159,0.2970822281167109,0.19,0.7666581940649424,4,2020-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.0017460967277953038
51600,Perfume,Dalex,85045,2020-03-06,2r5AwzCIgWw57ZYXuSIji6,2020,270914,Perfume,2020-03-06,0.27732663559561066,0.6631578947368421,0.251,0.8440000000000001,0.866,4.88e-05,0.0852,0.8414119452615424,0.15877226222053806,0.818,0.2367096651204169,4,2020-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.00023547879530893114
51604,Pa Mí - Remix,Dalex,30412,2019-02-20,224EVTFiLsdQignUFLvDeH,2019,1021888,Pa Mí (Remix),2019-02-07,0.7226706781459444,0.06315789473684211,0.753,0.688,0.62,5.27e-06,0.158,0.5216779639340069,0.3728685107995453,0.727,0.7324839550104848,4,2019-01-01,latin,r&b en espanol,reggaeton,,,,,,,,"latin,r&b en espanol,reggaeton",0KPX4Ucy9dk82uj4GpKesn,2275484,0.8888888888888888,NormalPeriod,0.0012085374424363274
51622,China,Anuel AA,202008,2020-01-08,2ksOAxtIxY8yElEWw8RhgK,2020,10347406,China,2019-07-19,0.5635206103179187,0.8842105263157894,0.0846,0.7859999999999999,0.8079999999999999,0.00028900000000000003,0.0822,0.7983757513748561,0.1231527093596059,0.609,0.3195018110186185,4,2019-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13937807,0.9494949494949496,NormalPeriod,0.00899397852991136
51684,Ella Quiere Beber - Remix,Anuel AA,37622,2020-01-08,3f5lA8nnc4YYF1qf78WpHw,2020,2772426,Ella Quiere Beber (Remix),2018-11-02,0.3422884235692316,0.8315789473684211,0.265,0.75,0.665,0.0,0.0515,0.837958818263205,0.1909814323607427,0.6970000000000001,0.2573044417614539,4,2018-01-01,latin,reggaeton flow,trap latino,,,,,,,,"latin,reggaeton flow,trap latino",2R21vXR83lH98kGeO99Y66,13937807,0.9494949494949496,NormalPeriod,0.0024097962252344236
